Gene_Symbol	entrez_ID
GBP3	2635
GBX1	2636
GBX2	2637
GC	2638
GCDH	2639
GCG	2641
GCGR	2642
GCH1	2643
GCHFR	2644
GCK	2645
GCKR	2646
BLOC1S1	2647
KAT2A	2648
NR6A1	2649
GCNT1	2650
GCNT2	2651
GCSH	2653
GDF1	2657
GDF2	2658
MSTN	2660
GDF9	2661
GDF10	2662
GDI1	2664
GDI2	2665
GDNF	2668
GEM	2669
GFAP	2670
GFER	2671
GFI1	2672
GFPT1	2673
GFRA1	2674
GFRA2	2675
GFRA3	2676
GGCX	2677
GGT1	2678
GGTA1P	2681
B4GALT1	2683
GGT7	2686
GH1	2688
GH2	2689
GHR	2690
GHRH	2691
GHRHR	2692
GIF	2694
GIP	2695
GIPR	2696
GJA1	2697
GJA3	2700
GJA4	2701
GJA5	2702
GJA8	2703
GJB1	2705
GJB2	2706
GJB3	2707
GJB5	2709
GK	2710
GK2	2712
GLA	2717
GPC3	2719
GLB1	2720
GCLC	2729
GCLM	2730
GLDC	2731
GLE1	2733
GLG1	2734
GLI1	2735
GLI2	2736
GLI3	2737
GLI4	2738
GLO1	2739
GLP1R	2740
GLRA1	2741
GLRA2	2742
GLRB	2743
GLS	2744
GLRX	2745
GLUD1	2746
GLUD2	2747
GLUL	2752
GM2A	2760
GMDS	2762
GMFB	2764
GMPR	2766
GNA11	2767
GNA12	2768
GNA15	2769
GNAI1	2770
GNAI2	2771
GNAI3	2773
GNAL	2774
GNAO1	2775
GNAQ	2776
GNAS	2778
GNAT1	2779
GNAT2	2780
GNAZ	2781
GNB1	2782
GNB2	2783
GNB3	2784
GNG3	2785
GNG4	2786
GNG5	2787
GNG7	2788
GNG10	2790
GNG11	2791
GNGT1	2792
GNGT2	2793
GNL1	2794
GNRH1	2796
GNRH2	2797
GNRHR	2798
GNS	2799
GOLGA1	2800
GOLGA2	2801
GOLGA3	2802
GOLGA4	2803
GOLGB1	2804
GOT1	2805
GOT2	2806
SFN	2810
GP1BA	2811
GP1BB	2812
GP2	2813
GP5	2814
GP9	2815
GPC1	2817
GPD1	2819
GPD2	2820
GPI	2821
GPLD1	2822
GPM6A	2823
GPM6B	2824
GPR1	2825
CCR10	2826
GPR3	2827
GPR4	2828
XCR1	2829
GPR6	2830
NPBWR2	2832
CXCR3	2833
PRLHR	2834
GPR12	2835
GPR15	2838
GPR17	2840
GPR18	2841
GPR19	2842
GPR20	2843
GPR22	2845
LPAR4	2846
MCHR1	2847
GPR25	2848
GPR27	2850
GPER1	2852
GPR33	2856
GPR34	2857
GPR35	2859
GPR37	2861
GPR39	2863
FFAR2	2867
GRK4	2868
GRK5	2869
GRK6	2870
MKNK2	2872
GPS1	2873
GPS2	2874
GPT	2875
GPX1	2876
GPX2	2877
GPX4	2879
GPX5	2880
GPX7	2882
GRB2	2885
GRB7	2886
GRB10	2887
GRB14	2888
RAPGEF1	2889
GRIA1	2890
GRIA2	2891
GRIA3	2892
GRIA4	2893
GRID1	2894
GRID2	2895
GRN	2896
GRIK1	2897
GRIK2	2898
GRIK3	2899
GRIK4	2900
GRIK5	2901
GRIN1	2902
GRIN2A	2903
GRIN2B	2904
GRIN2C	2905
GRINA	2907
NR3C1	2908
ARHGAP35	2909
GRM1	2911
GRM2	2912
GRM3	2913
GRM4	2914
GRM5	2915
GRM6	2916
GRM7	2917
GRM8	2918
CXCL1	2919
CXCL2	2920
CXCL3	2921
GRP	2922
PDIA3	2923
GRPR	2925
GRSF1	2926
GSK3A	2931
GSK3B	2932
GSN	2934
GSPT1	2935
GSR	2936
GSS	2937
GSTA1	2938
GSTA2	2939
GSTA3	2940
GSTA4	2941
GSTM1	2944
GSTM2	2946
GSTM3	2947
GSTM4	2948
GSTM5	2949
GSTP1	2950
GSTT1	2952
GSTT2	2953
GSTZ1	2954
MSH6	2956
GTF2A1	2957
GTF2A2	2958
GTF2B	2959
GTF2E1	2960
GTF2E2	2961
GTF2F1	2962
GTF2F2	2963
GTF2H1	2965
GTF2H3	2967
GTF2H4	2968
GTF2I	2969
GTF2IP1	2970
GTF3A	2971
BRF1	2972
GTF3C1	2975
GTF3C2	2976
GUCY1A2	2977
GUCA1A	2978
GUCA1B	2979
GUCA2A	2980
GUCA2B	2981
GUCY1A3	2982
GUCY1B3	2983
GUCY2C	2984
GUCY2F	2986
GUK1	2987
GUSB	2990
GYG1	2992
GYPA	2993
GYPB	2994
GYPC	2995
GYPE	2996
GYS1	2997
GYS2	2998
GZMH	2999
GUCY2D	3000
GZMA	3001
GZMB	3002
GZMK	3003
GZMM	3004
H1F0	3005
HIST1H1C	3006
HIST1H1D	3007
HIST1H1E	3008
HIST1H1B	3009
HIST1H1T	3010
HIST1H2AE	3012
HIST1H2AD	3013
H2AFX	3014
H2AFZ	3015
HIST1H2BD	3017
HIST1H2BB	3018
H3F3A	3020
H3F3B	3021
HIST1H1A	3024
HABP2	3026
HSD17B10	3028
HAGH	3029
HADHA	3030
HADHB	3032
HADH	3033
HAL	3034
HARS	3035
HAS1	3036
HAS2	3037
HAS3	3038
HBA1	3039
HBA2	3040
HBM	3042
HBB	3043
HBBP1	3044
HBD	3045
HBE1	3046
HBG1	3047
HBG2	3048
HBQ1	3049
HBZ	3050
HCCS	3052
SERPIND1	3053
HCFC1	3054
HCK	3055
HCLS1	3059
HCRTR1	3061
HCRTR2	3062
HTT	3064
HDAC1	3065
HDAC2	3066
HDC	3067
HDGF	3068
HDLBP	3069
HELLS	3070
NCKAP1L	3071
HEXA	3073
HEXB	3074
CFH	3075
HFE	3077
HGD	3081
HGF	3082
HGFAC	3083
NRG1	3084
HHEX	3087
HIC1	3090
HIF1A	3091
HIP1	3092
UBE2K	3093
HINT1	3094
HIVEP1	3096
HIVEP2	3097
HK1	3098
HK2	3099
HK3	3101
ZBTB48	3104
HLA-A	3105
HLA-B	3106
HLA-C	3107
HLA-DMA	3108
HLA-DMB	3109
MNX1	3110
HLA-DOA	3111
HLA-DOB	3112
HLA-DPA1	3113
HLA-DPB1	3115
HLA-DQA1	3117
HLA-DQA2	3118
HLA-DQB1	3119
HLA-DQB2	3120
HLA-DRA	3122
HLA-DRB1	3123
HLA-DRB5	3127
HLA-DRB6	3128
HLF	3131
HLA-E	3133
HLA-F	3134
HLA-G	3135
HLA-H	3136
HLA-L	3139
MR1	3140
HLCS	3141
HLX	3142
HMBS	3145
HMGB1	3146
HMGB2	3148
HMGB3	3149
HMGN1	3150
HMGN2	3151
HMGCL	3155
HMGCR	3156
HMGCS1	3157
HMGCS2	3158
HMGA1	3159
HMMR	3161
HMOX1	3162
HMOX2	3163
NR4A1	3164
HMX1	3166
HMX2	3167
FOXA1	3169
FOXA2	3170
FOXA3	3171
HNF4A	3172
HNF4G	3174
ONECUT1	3175
HNMT	3176
SLC29A2	3177
HNRNPA1	3178
HNRNPA2B1	3181
HNRNPAB	3182
HNRNPC	3183
HNRNPD	3184
HNRNPF	3185
HNRNPH1	3187
HNRNPH2	3188
HNRNPH3	3189
HNRNPK	3190
HNRNPL	3191
HNRNPU	3192
TLX1	3195
TLX2	3196
HOXA1	3198
HOXA2	3199
HOXA3	3200
HOXA4	3201
HOXA5	3202
HOXA6	3203
HOXA7	3204
HOXA9	3205
HOXA10	3206
HOXA11	3207
HPCA	3208
HOXA13	3209
HOXB1	3211
HOXB2	3212
HOXB3	3213
HOXB4	3214
HOXB5	3215
HOXB6	3216
HOXB7	3217
HOXB8	3218
HOXB9	3219
HOXC4	3221
HOXC5	3222
HOXC6	3223
HOXC8	3224
HOXC9	3225
HOXC10	3226
HOXC11	3227
HOXC12	3228
HOXC13	3229
HOXD1	3231
HOXD3	3232
HOXD4	3233
HOXD8	3234
HOXD9	3235
HOXD10	3236
HOXD11	3237
HOXD12	3238
HOXD13	3239
HP	3240
HPCAL1	3241
HPD	3242
HPGD	3248
HPN	3249
HPR	3250
HPRT1	3251
HPS1	3257
HPX	3263
HRAS	3265
AGFG1	3267
AGFG2	3268
HRH1	3269
HRC	3270
HRG	3273
HRH2	3274
PRMT2	3275
PRMT1	3276
HES1	3280
HSBP1	3281
HSD3B1	3283
HSD3B2	3284
HSD11B1	3290
HSD11B2	3291
HSD17B1	3292
HSD17B3	3293
HSD17B2	3294
HSD17B4	3295
HSF1	3297
HSF2	3298
HSF4	3299
DNAJB2	3300
DNAJA1	3301
HSPA1A	3303
HSPA1B	3304
HSPA1L	3305
HSPA2	3306
HSPA4	3308
HSPA5	3309
HSPA6	3310
HSPA7	3311
HSPA8	3312
HSPA9	3313
HSPB1	3315
HSPB2	3316
HSP90AA1	3320
IGSF3	3321
HSP90AB1	3326
HSPD1	3329
HSPE1	3336
DNAJB1	3337
DNAJC4	3338
HSPG2	3339
NDST1	3340
FOXN2	3344
HTN1	3346
HTN3	3347
HTR1A	3350
HTR1B	3351
HTR1D	3352
HTR1E	3354
HTR2A	3356
HTR2B	3357
HTR2C	3358
HTR3A	3359
HTR4	3360
HTR5A	3361
HTR6	3362
HTR7	3363
HUS1	3364
TNC	3371
HYAL1	3373
IAPP	3375
IARS	3376
IBSP	3381
ICA1	3382
ICAM1	3383
ICAM2	3384
ICAM3	3385
ICAM4	3386
IRF8	3394
MRPL58	3396
ID1	3397
ID2	3398
ID3	3399
ID4	3400
IDE	3416
IDH1	3417
IDH2	3418
IDH3A	3419
IDH3B	3420
IDH3G	3421
IDI1	3422
IDS	3423
IDUA	3425
CFI	3426
IFI16	3428
IFI27	3429
IFI35	3430
SP110	3431
IFIT2	3433
IFIT1	3434
IFIT3	3437
IFNA1	3439
IFNA2	3440
IFNA8	3445
IFNA14	3448
IFNAR1	3454
IFNAR2	3455
IFNB1	3456
IFNG	3458
IFNGR1	3459
IFNGR2	3460
IFNW1	3467
IFRD1	3475
IGBP1	3476
IGF1	3479
IGF1R	3480
IGF2	3481
IGF2R	3482
IGFALS	3483
IGFBP1	3484
IGFBP2	3485
IGFBP3	3486
IGFBP4	3487
IGFBP5	3488
IGFBP6	3489
IGFBP7	3490
CYR61	3491
IGHA1	3493
IGHD	3495
IGHG1	3500
IGHG2	3501
IGHG4	3503
IGHM	3507
IGHMBP2	3508
JCHAIN	3512
RBPJ	3516
IGLL1	3543
IGSF1	3547
IHH	3549
IK	3550
IKBKB	3551
IL1A	3552
IL1B	3553
IL1R1	3554
IL1RAP	3556
IL1RN	3557
IL2RA	3559
IL2RB	3560
IL2RG	3561
IL3	3562
IL3RA	3563
IL4	3565
IL4R	3566
IL5	3567
IL5RA	3568
IL6	3569
IL6R	3570
IL6ST	3572
IL7	3574
IL7R	3575
CXCL8	3576
CXCR1	3577
IL9	3578
CXCR2	3579
IL9R	3581
IL10	3586
IL10RA	3587
IL10RB	3588
IL11	3589
IL11RA	3590
IL12A	3592
IL12B	3593
IL12RB1	3594
IL12RB2	3595
IL13	3596
IL13RA1	3597
IL13RA2	3598
IL15	3600
IL15RA	3601
IL16	3603
TNFRSF9	3604
IL17A	3605
IL18	3606
FOXK2	3607
ILF2	3608
ILF3	3609
ILK	3611
IMPA1	3612
IMPA2	3613
IMPDH1	3614
IMPDH2	3615
IMPG1	3617
INCENP	3619
IDO1	3620
ING1	3621
ING2	3622
INHA	3623
INHBA	3624
INHBB	3625
INHBC	3626
CXCL10	3627
INPP1	3628
INS	3630
INPP4A	3631
INPP5A	3632
INPP5B	3633
INPP5D	3635
INPPL1	3636
INSIG1	3638
INSL3	3640
INSL4	3641
INSM1	3642
INSR	3643
INSRR	3645
EIF3E	3646
PDX1	3651
IPP	3652
IRAK1	3654
ITGA6	3655
IRAK2	3656
IREB2	3658
IRF1	3659
IRF2	3660
IRF3	3661
IRF4	3662
IRF5	3663
IRF6	3664
IRF7	3665
IRS1	3667
ISG20	3669
ISL1	3670
ISLR	3671
ITGA1	3672
ITGA2	3673
ITGA2B	3674
ITGA3	3675
ITGA4	3676
ITGA5	3678
ITGA7	3679
ITGA9	3680
ITGAD	3681
ITGAE	3682
ITGAL	3683
ITGAM	3684
ITGAV	3685
ITGAX	3687
ITGB1	3688
ITGB2	3689
ITGB3	3690
ITGB4	3691
EIF6	3692
ITGB5	3693
ITGB6	3694
ITGB7	3695
ITGB8	3696
ITIH1	3697
ITIH2	3698
ITIH3	3699
ITIH4	3700
ITK	3702
STT3A	3703
ITPA	3704
ITPK1	3705
ITPKA	3706
ITPKB	3707
ITPR1	3708
ITPR2	3709
ITPR3	3710
IVD	3712
IVL	3713
JAG2	3714
JAK1	3716
JAK2	3717
JAK3	3718
JARID2	3720
JUN	3725
JUNB	3726
JUND	3727
JUP	3728
ANOS1	3730
CD82	3732
KARS	3735
KCNA1	3736
KCNA2	3737
KCNA3	3738
KCNA4	3739
KCNA5	3741
KCNA6	3742
KCNA7	3743
KCNB1	3745
KCNC1	3746
KCNC2	3747
KCNC3	3748
KCNC4	3749
KCND1	3750
KCND2	3751
KCND3	3752
KCNE1	3753
KCNF1	3754
KCNG1	3755
KCNH1	3756
KCNH2	3757
KCNJ1	3758
KCNJ2	3759
KCNJ3	3760
KCNJ5	3762
KCNJ6	3763
KCNJ8	3764
KCNJ9	3765
KCNJ10	3766
KCNJ11	3767
KCNJ12	3768
KCNJ13	3769
KCNJ14	3770
KCNJ15	3772
KCNJ16	3773
KCNK1	3775
KCNK2	3776
KCNK3	3777
KCNMA1	3778
KCNMB1	3779
KCNN1	3780
KCNN2	3781
KCNN3	3782
KCNN4	3783
KCNQ1	3784
KCNQ2	3785
KCNQ3	3786
KCNS1	3787
KCNS2	3788
KCNS3	3790
KDR	3791
KEL	3792
KHK	3795
KIF2A	3796
KIF3C	3797
KIF5A	3798
KIF5B	3799
KIF5C	3800
KIFC3	3801
KIR2DL1	3802
KIR2DL3	3804
KIR2DL4	3805
KIR2DS1	3806
KIR2DS4	3809
KIR3DL2	3812
KISS1	3814
KIT	3815
KLK1	3816
KLK2	3817
KLKB1	3818
KLRB1	3820
KLRC1	3821
KLRC2	3822
KLRD1	3824
KNG1	3827
KLC1	3831
KIF11	3832
KIFC1	3833
KIF22	3835
KPNA1	3836
KPNB1	3837
KPNA2	3838
KPNA3	3839
KPNA4	3840
KPNA5	3841
TNPO1	3842
IPO5	3843
KRAS	3845
KRT1	3848
KRT2	3849
KRT3	3850
KRT4	3851
KRT5	3852
KRT6A	3853
KRT6B	3854
KRT7	3855
KRT8	3856
KRT9	3857
KRT10	3858
KRT12	3859
KRT13	3860
KRT14	3861
KRT15	3866
KRT16	3868
KRT17	3872
KRT18	3875
KRT19	3880
KRT31	3881
KRT33A	3883
KRT33B	3884
KRT34	3885
KRT35	3886
KRT81	3887
KRT83	3889
KRT84	3890
KRT85	3891
KRT86	3892
KTN1	3895
L1CAM	3897
LAD1	3898
AFF3	3899
LAG3	3902
LAIR1	3903
LAIR2	3904
LAMA2	3908
LAMA3	3909
LAMA4	3910
LAMA5	3911
LAMB1	3912
LAMB2	3913
LAMB3	3914
LAMC1	3915
LAMP1	3916
LAMC2	3918
LAMP2	3920
RPSA	3921
STMN1	3925
LASP1	3927
LBP	3929
LBR	3930
LCAT	3931
LCK	3932
LCN1	3933
LCN2	3934
LCP1	3936
LCP2	3937
LCT	3938
LDHA	3939
LDHB	3945
LDHC	3948
LDLR	3949
LECT2	3950
LEP	3952
LEPR	3953
LETM1	3954
LFNG	3955
LGALS1	3956
LGALS2	3957
LGALS3	3958
LGALS3BP	3959
LGALS4	3960
LGALS7	3963
LGALS8	3964
LGALS9	3965
LHB	3972
LHCGR	3973
LHX1	3975
LIF	3976
LIFR	3977
LIG1	3978
LIG3	3980
LIG4	3981
LIM2	3982
ABLIM1	3983
LIMK1	3984
LIMK2	3985
LIMS1	3987
LIPA	3988
LIPC	3990
LIPE	3991
FADS1	3992
LLGL2	3993
FADS3	3995
LLGL1	3996
LMAN1	3998
LMNA	4000
LMNB1	4001
LMO1	4004
LMO2	4005
PRICKLE3	4007
LMO7	4008
LMX1A	4009
LMX1B	4010
LNPEP	4012
VWA5A	4013
LOR	4014
LOX	4015
LOXL1	4016
LOXL2	4017
LPA	4018
LPL	4023
LPO	4025
LPP	4026
LRMP	4033
LRCH4	4034
LRP1	4035
LRP2	4036
LRP3	4037
LRP4	4038
LRP6	4040
LRP5	4041
LRPAP1	4043
LSAMP	4045
LSP1	4046
LSS	4047
LTA4H	4048
LTA	4049
LTB	4050
CYP4F3	4051
LTBP1	4052
LTBP2	4053
LTBP3	4054
LTBR	4055
LTC4S	4056
LTF	4057
LTK	4058
BCAM	4059
LUM	4060
LY6E	4061
LY6H	4062
LY9	4063
CD180	4064
LY75	4065
LYL1	4066
LYN	4067
SH2D1A	4068
LYZ	4069
TACSTD2	4070
TM4SF1	4071
EPCAM	4072
M6PR	4074
CAPRIN1	4076
NBR1	4077
MAB21L1	4081
MARCKS	4082
MXD1	4084
MAD2L1	4085
SMAD1	4086
SMAD2	4087
SMAD3	4088
SMAD4	4089
SMAD5	4090
SMAD6	4091
SMAD7	4092
SMAD9	4093
MAF	4094
MAFG	4097
MAG	4099
MAGEA1	4100
MAGEA4	4103
MAGEA8	4107
MAGEA10	4109
MAGEA11	4110
MAGEA12	4111
MAGEB1	4112
MAGEB2	4113
MAGEB4	4115
MAGOH	4116
MAK	4117
MAL	4118
MAN1A1	4121
MAN2A2	4122
MAN2C1	4123
MAN2A1	4124
MAN2B1	4125
MANBA	4126
MAOA	4128
MAOB	4129
MAP1A	4130
MAP1B	4131
MAP2	4133
MAP4	4134
MAP6	4135
MAPT	4137
MARK1	4139
MARK3	4140
MARS	4141
MAT1A	4143
MAT2A	4144
MATK	4145
MATN1	4146
MATN2	4147
MATN3	4148
MAX	4149
MAZ	4150
MB	4151
MBD1	4152
MBL2	4153
MBNL1	4154
MBP	4155
MC1R	4157
MC2R	4158
MC4R	4160
MCAM	4162
MCC	4163
CHST6	4166
MCF2	4168
MCL1	4170
MCM2	4171
MCM3	4172
MCM4	4173
MCM5	4174
MCM6	4175
MCM7	4176
CD46	4179
SMCP	4184
ADAM11	4185
MDFI	4188
DNAJB9	4189
MDH1	4190
MDH2	4191
MDK	4192
MDM2	4193
MDM4	4194
ME1	4199
ME2	4200
MEA1	4201
MECP2	4204
MEF2A	4205
BORCS8-MEF2B	4207
MEF2C	4208
MEF2D	4209
MEFV	4210
MEIS1	4211
MEIS2	4212
MEIS3P1	4213
MAP3K1	4214
MAP3K3	4215
MAP3K4	4216
MAP3K5	4217
RAB8A	4218
MEN1	4221
MEOX1	4222
MEOX2	4223
MEP1A	4224
MEP1B	4225
MEST	4232
MET	4233
METTL1	4234
MFAP1	4236
MFAP2	4237
MFAP3	4238
MFAP4	4239
MFGE8	4240
MELTF	4241
MFNG	4242
MGAT1	4245
SCGB2A1	4246
MGAT2	4247
MGAT3	4248
MGAT5	4249
SCGB2A2	4250
MIA2	4253
KITLG	4254
MGMT	4255
MGP	4256
MGST1	4257
MGST2	4258
MGST3	4259
CIITA	4261
CD99	4267
MICB	4277
MID1	4281
MIF	4282
CXCL9	4283
MIP	4284
MIPEP	4285
MITF	4286
ATXN3	4287
MKI67	4288
MKLN1	4289
MLF1	4291
MLH1	4292
MAP3K9	4293
MAP3K10	4294
MLN	4295
MAP3K11	4296
KMT2A	4297
MLLT1	4298
AFF1	4299
MLLT3	4300
AFDN	4301
MLLT6	4302
FOXO4	4303
NR3C2	4306
TRPM1	4308
MME	4311
MMP1	4312
MMP2	4313
MMP3	4314
MMP7	4316
MMP8	4317
MMP9	4318
MMP10	4319
MMP11	4320
MMP12	4321
MMP13	4322
MMP14	4323
MMP15	4324
MMP16	4325
MMP17	4326
MMP19	4327
ALDH6A1	4329
MN1	4330
MNAT1	4331
MNDA	4332
MNT	4335
MOBP	4336
MOCS1	4337
MOCS2	4338
MOG	4340
MOV10	4343
CD200	4345
MPG	4350
MPI	4351
MPL	4352
MPO	4353
MPP1	4354
MPP2	4355
MPP3	4356
MPST	4357
MPV17	4358
MPZ	4359
MRE11	4361
ABCC1	4363
MYO1B	4430
CITED1	4435
MSH2	4436
MSH3	4437
MSH4	4438
MSH5	4439
MSI1	4440
MSMB	4477
MSN	4478
MSR1	4481
MSRA	4482
MST1	4485
MST1R	4486
MSX1	4487
MSX2	4488
MT1A	4489
MT1B	4490
MT1E	4493
MT1F	4494
MT1G	4495
MT1H	4496
MT1JP	4498
MT1M	4499
MT1L	4500
MT1X	4501
MT2A	4502
MT3	4504
MTAP	4507
MTCP1	4515
MTF1	4520
NUDT1	4521
MTHFD1	4522
MTHFR	4524
MTIF2	4528
MTM1	4534
MYO1F	4542
MTTP	4547
MTR	4548
MTRR	4552
MTX1	4580
MUC1	4582
MUC2	4583
MUC3A	4584
MUC4	4585
MUC5AC	4586
MUC6	4588
MUC7	4589
TRIM37	4591
MUSK	4593
MUT	4594
MUTYH	4595
MVD	4597
MVK	4598
MX1	4599
MX2	4600
MXI1	4601
MYB	4602
MYBL1	4603
MYBPC1	4604
MYBL2	4605
MYBPC2	4606
MYBPC3	4607
MYBPH	4608
MYC	4609
MYCL	4610
MYCN	4613
MYD88	4615
GADD45B	4616
MYF5	4617
MYF6	4618
MYH1	4619
MYH2	4620
MYH3	4621
MYH4	4622
MYH6	4624
MYH7	4625
MYH8	4626
MYH9	4627
MYH10	4628
MYH11	4629
MYL1	4632
MYL2	4633
MYL3	4634
MYL4	4635
MYL5	4636
MYL6	4637
MYLK	4638
MYO1A	4640
MYO1C	4641
MYO1D	4642
MYO1E	4643
MYO5A	4644
MYO5B	4645
MYO6	4646
MYO7A	4647
MYO7B	4648
MYO9A	4649
MYO9B	4650
MYO10	4651
MYOC	4653
MYOD1	4654
MYOG	4656
PPP1R12A	4659
PPP1R12B	4660
MYT1	4661
NAB1	4664
NAB2	4665
NACA	4666
NAGA	4668
NAGLU	4669
HNRNPM	4670
NAP1L1	4673
NAP1L2	4674
NAP1L3	4675
NAP1L4	4676
NARS	4677
NASP	4678
CEACAM6	4680
NBL1	4681
NUBP1	4682
NBN	4683
NCAM1	4684
NCAM2	4685
NCBP1	4686
NCF2	4688
NCF4	4689
NCK1	4690
NCL	4691
NDN	4692
NDP	4693
NDUFA1	4694
NDUFA2	4695
NDUFA3	4696
NDUFA4	4697
NDUFA5	4698
NDUFA6	4700
NDUFA7	4701
NDUFA8	4702
NEB	4703
NDUFA9	4704
NDUFA10	4705
NDUFAB1	4706
NDUFB1	4707
NDUFB2	4708
NDUFB3	4709
NDUFB4	4710
NDUFB5	4711
NDUFB6	4712
NDUFB7	4713
NDUFB8	4714
NDUFB9	4715
NDUFB10	4716
NDUFC1	4717
NDUFC2	4718
NDUFS1	4719
NDUFS2	4720
NDUFS3	4722
NDUFV1	4723
NDUFS4	4724
NDUFS5	4725
NDUFS6	4726
NDUFS8	4728
NDUFV2	4729
NDUFV3	4731
DRG1	4733
NEDD4	4734
SEPT2	4735
RPL10A	4736
NEDD8	4738
NEDD9	4739
NEFM	4741
NEFH	4744
NELL1	4745
NEFL	4747
NEK1	4750
NEK2	4751
NEK3	4752
NELL2	4753
NEO1	4756
NEU1	4758
NEUROD1	4760
NEUROD2	4761
NEUROG1	4762
NF1	4763
NF2	4771
NFATC1	4772
NFATC2	4773
NFIA	4774
NFATC3	4775
NFATC4	4776
NFE2	4778
NFE2L1	4779
NFE2L2	4780
NFIB	4781
NFIC	4782
NFIL3	4783
NFIX	4784
NFKB1	4790
NFKB2	4791
NFKBIA	4792
NFKBIB	4793
NFKBIE	4794
NFKBIL1	4795
TONSL	4796
NFRKB	4798
NFX1	4799
NFYA	4800
NFYB	4801
NFYC	4802
NGF	4803
NGFR	4804
NHLH1	4807
NHLH2	4808
SNU13	4809
NHS	4810
NID1	4811
NINJ1	4814
NINJ2	4815
NIT1	4817
NKG7	4818
NKTR	4820
NKX2-2	4821
NKX3-1	4824
NKX6-1	4825
NNAT	4826
NMB	4828
NME1	4830
NME2	4831
NME3	4832
NME4	4833
NQO2	4835
NMT1	4836
NNMT	4837
NODAL	4838
NOP2	4839
NONO	4841
NOS1	4842
NOS2	4843
NOS3	4846
CNOT2	4848
CNOT3	4849
CNOT4	4850
NOTCH1	4851
NPY	4852
NOTCH2	4853
NOTCH3	4854
NOTCH4	4855
NOV	4856
NOVA1	4857
NOVA2	4858
PNP	4860
NPAS1	4861
NPAS2	4862
NPAT	4863
NPC1	4864
NPHP1	4867
NPHS1	4868
NPM1	4869
NPPA	4878
NPPB	4879
NPPC	4880
NPR1	4881
NPR2	4882
NPR3	4883
NPTX1	4884
NPTX2	4885
NPY1R	4886
NPY2R	4887
NPY6R	4888
NPY5R	4889
SLC11A2	4891
NRAP	4892
NRAS	4893
NRCAM	4897
NRDC	4898
NRF1	4899
NRGN	4900
NRL	4901
YBX1	4904
NT5E	4907
NTF3	4908
NTHL1	4913
NTRK1	4914
NTRK2	4915
NTRK3	4916
NTN3	4917
ROR1	4919
ROR2	4920
DDR2	4921
NTS	4922
NTSR1	4923
NUCB1	4924
NUCB2	4925
NUMA1	4926
NUP88	4927
NUP98	4928
NR4A2	4929
NVL	4931
GPR143	4935
OAS1	4938
OAS2	4939
OAS3	4940
OAT	4942
TBC1D25	4943
OAZ1	4946
OCA2	4948
OCRL	4952
ODC1	4953
ODF1	4956
ODF2	4957
OMD	4958
OGDH	4967
OGG1	4968
OGN	4969
OLR1	4973
OMG	4974
OPA1	4976
OPCML	4978
TNFRSF11B	4982
OPHN1	4983
OPRD1	4985
OPRK1	4986
OPRL1	4987
OPRM1	4988
SIX6	4990
ORC1	4998
ORC2	4999
ORC4	5000
ORC5	5001
SLC22A18	5002
SLC22A18AS	5003
ORM1	5004
OSBP	5007
OSM	5008
OTC	5009
CLDN11	5010
OTX1	5013
OTX2	5015
OVGP1	5016
OVOL1	5017
OXA1L	5018
OXCT1	5019
OXT	5020
OXTR	5021
P2RX1	5023
P2RX3	5024
P2RX4	5025
P2RX5	5026
P2RX7	5027
P2RY1	5028
P2RY2	5029
P2RY4	5030
P2RY6	5031
P2RY11	5032
P4HA1	5033
P4HB	5034
PA2G4	5036
PEBP1	5037
PABPC3	5042
FURIN	5045
PCSK6	5046
PAEP	5047
PAFAH1B1	5048
PAFAH1B2	5049
PAFAH1B3	5050
PAFAH2	5051
PRDX1	5052
PAH	5053
SERPINE1	5054
SERPINB2	5055
PAK1	5058
PAK2	5062
PAK3	5063
PALM	5064
PAM	5066
REG3A	5068
PAPPA	5069
PRKN	5071
PARN	5073
PAWR	5074
PAX1	5075
PAX2	5076
PAX3	5077
PAX4	5078
PAX5	5079
PAX6	5080
PAX7	5081
PDCL	5082
PAX9	5083
PBX1	5087
PBX2	5089
PBX3	5090
PC	5091
PCBD1	5092
PCBP1	5093
PCBP2	5094
PCCA	5095
PCCB	5096
PCDH1	5097
PCDHGC3	5098
PCDH7	5099
PCDH8	5100
PCDH9	5101
SERPINA5	5104
PCK1	5105
PCK2	5106
PCM1	5108
PCMT1	5110
PCNA	5111
PCNT	5116
PCOLCE	5118
CHMP1A	5119
PCP4	5121
PCSK1	5122
PCSK5	5125
PCSK2	5126
CDK16	5127
CDK17	5128
CDK18	5129
PCYT1A	5130
PDC	5132
PDCD1	5133
PDCD2	5134
PDE1A	5136
PDE1C	5137
PDE2A	5138
PDE3A	5139
PDE3B	5140
PDE4A	5141
PDE4B	5142
PDE4C	5143
PDE4D	5144
PDE6A	5145
PDE6C	5146
PDE6D	5147
PDE6G	5148
PDE6H	5149
PDE7A	5150
PDE8A	5151
PDE9A	5152
PDE1B	5153
PDGFA	5154
PDGFB	5155
PDGFRA	5156
PDGFRL	5157
PDE6B	5158
PDGFRB	5159
PDHA1	5160
PDHA2	5161
PDHB	5162
PDK1	5163
PDK2	5164
PDK3	5165
PDK4	5166
ENPP1	5167
ENPP2	5168
ENPP3	5169
PDPK1	5170
SLC26A4	5172
PDYN	5173
PDZK1	5174
